postUrl,postId,comments
https://x.com/inquirerdotnet/status/1967426969449947395,1967426969449947395,tanginamo kaya nag ra-rally dahil sa pamumuno mo
https://x.com/inquirerdotnet/status/1967426969449947395,1967426969449947395,Cge confidential funds mo naman next hearing g?
https://x.com/inquirerdotnet/status/1967426969449947395,1967426969449947395,"As President, you have all the powers at your disposal to address the issue.. If, and only if, you will walk the talk."
https://x.com/inquirerdotnet/status/1967426969449947395,1967426969449947395,"PEKPEK MO, ON THE STREETS, BONGBONG."
https://x.com/inquirerdotnet/status/1967426969449947395,1967426969449947395,Previous administration set the bar so low I said “well at least they didn’t accuse them as NPAs and actually acknowledged that it’s needed”
https://x.com/inquirerdotnet/status/1967426969449947395,1967426969449947395,ULOL
https://x.com/inquirerdotnet/status/1967426969449947395,1967426969449947395,baka natakot sa ganap sa ibang bansa hahaha baka magkaroon pa ng people power 3 at during his reign pa. trauma haha
https://x.com/inquirerdotnet/status/1967426969449947395,1967426969449947395,pa victim din sya e hahaha
https://x.com/inquirerdotnet/status/1967426969449947395,1967426969449947395,boang ka
https://x.com/inquirerdotnet/status/1967426969449947395,1967426969449947395,"Make sure lang na may mananagot. Kung wala, isa lang itong PR stunt"
https://x.com/inquirerdotnet/status/1967426969449947395,1967426969449947395,"No, you’ll def not be on the streets w them"
https://x.com/inquirerdotnet/status/1967426969449947395,1967426969449947395,https://t.co/dByIU9t6Ry
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,"Salamat sa mga content creator na ginagamit ng tama ang kanilang mga platform. Mabuhay ka, Donna!"
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,Thank you for raising awareness
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,"Thank you, Donna!"
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,"for clout syempre, walang maniniwala sa dds"
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,"Two weeks ago, I just have 150 mahogany seedlings and bamboos planted in my small farm in northern Cebu.  Since 2016 , I rehabilitate the property which was abused by kaingeros and even cut the molave trees that my father planted. The farm is now thriving w/trees &amp;wild birds."
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,REDEEMED
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,"Ganyan, Hindi Yung sumasama ka sa mga DDS na artista. . . Congrats . ."
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,Never liked her but this act single handedly made me commend her. Kudos to you. Unlike these artist. Wala lang ‍♂️
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,I'm not a huge fan but thank you for voicing this out!
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,Yes .. so proud of you Donna for speaking .. sobrang daming group na ng hihikayat at naghahanap ng volunteers to plant thousand trees.. and im happy and proud i join before from rotary club tree planting in zambales.. sana marami pang taong sumali at magvlounteer tulungan nten mismo ang kalikasan..
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,"Kapag ang bayan hindi tumigil sa kakatanggap ng pera tuwing election, walang magbabago. Kapag ang Comelec, COA, Ombudsman, and other watchdog agencies and institutions cannot protect the public interest, walang pagbabago na long-lasting."
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,"OKAY, now this is cute, Donnalyn! Ganyan dapat, ayusin ang ganap lagi. Palakpak ka sakin ngayon."
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,Bless her heart ❤️
https://x.com/inquirerdotnet/status/1966770164659351707,1966770164659351707,"THANK YOU, DONNA!!!"
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,bat d na lng sabay sabay kasi
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,Mga plan b ni Jr.
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,"hindi lang flood control projects ang focus ng luneta rally, philstar. sana naman wag mo idownplay na those activist groups carry the support and interest of the actual masses"
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,Sus both tungkol din sa corruption bat di nalang 1 lugar lahat.
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,Hope that the crowd is led by the right people or our nation falls into more division and distraction to more fundamental issue involving national security amid rising tension bet. US and China where Philippines is the prime target being a US military satellite.
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,safe ba pumunta mag isa?
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,thank u Phil Star
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,Bawal po ang DDS diyan
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,"See you sa Edsa, mga punyeta sila"
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,Cgurado sigaw nito patalsikin si Du30 ..buahhahahah
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,2 different rallies - how will the Filipino people win when they can’t even unite in just 1 cause? TSK!
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,"Yung mga DDS ay sa dolomite beach magsumiksik, sayang naman yung pinagmamalaki ninyong Duterte legacy"
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,"No DDS please. Dun sila sa Davao nag kalat ng basura, ihi at tae."
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,MILLION PO hinde thousand
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,"⛵ May we never forget that peaceful protest wins the hearts and minds of the people. Nonviolence is a powerful and just weapon, which cuts without wounding."
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,Let us see the Gen Z power. Baka hanggang keyboard warriors lang tong mga Gen Z’s. ✌️
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,Pwede magdala ng BBM resign na placard?
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,Nice to meet you again!
https://x.com/PhilstarNews/status/1968181682294624457,1968181682294624457,Anti-corruption po dapat ang layunin ng mga rally hindi para iluklok sa kapangyarihan ang mga corrupt.
https://x.com/PhilstarNews/status/1968188589143163377,1968188589143163377,"And the three main actors (Villanueva, Alcantara and Co) in the corruption are Thomasians, what happened to ethics and morality in UST?"
https://x.com/PhilstarNews/status/1967909083366953111,1967909083366953111,"Hindi lang pera ang ninakaw nila, pati oras at pagod ng milyon milyong pilipino. Imagine stuck ka sa traffic dahil sa road works tapos stuck ka lalo sa traffic kasi baha. Di ka makakapasok sa trabaho o eskwelahan. Kung may batas lang sana tayo na putulan ng mga kamay ang mga kawatan eh. Di na sila mga tao, mga walang konsensya!"
https://x.com/PhilstarNews/status/1967909083366953111,1967909083366953111,Tang ina tlaga mga mam ser. Lantarang binababoy bansa naten. Tapos napakatagal makulong? Tang ina tlaga!!
https://x.com/PhilstarNews/status/1967909083366953111,1967909083366953111,Wow nakakahiya! nakakasuka! nakakatakot sila na mamuna sa bansa! IBALIK ANG MAAAYOS NA PAMAMAHALA. Mga walang puso kayo para sa Pilipino!!!
https://x.com/PhilstarNews/status/1967909083366953111,1967909083366953111,Nakakagalit..nakakapikon na. Sana sa 2028 matuto na tayo.
https://x.com/PhilstarNews/status/1967909083366953111,1967909083366953111,"This is massive, syndicated, world-class Philippine government corruption.
https://x.com/PhilstarNews/status/1967909083366953111,1967909083366953111,1968123740467900635,https://x.com/loveintrocader1/status/1968123740467900635,"" This is what every hard-earned peso for taxes go?! Politicians wear their expensive suits and barongs, drive their SUVs like they own the streets, sit in polished offices, have kids and wives wear branded clothing. You should all resign!!! Nakakadiri na kayo."
https://x.com/PhilstarNews/status/1967909083366953111,1967909083366953111,Ayan naba ung bilyong pondo? props?lokohan na toh !!!!
https://x.com/PhilstarNews/status/1967909083366953111,1967909083366953111,Nakakasuka tong gobyerno at mga contractor na ito
https://x.com/PhilstarNews/status/1967909083366953111,1967909083366953111,wtf
https://x.com/PhilstarNews/status/1967909083366953111,1967909083366953111,"OMG grabe na talaga sila,ginawang career ang pagnanakaw!!!"
https://x.com/PhilstarNews/status/1967909083366953111,1967909083366953111,Demonyo talaga ang mga yan
https://x.com/PhilstarNews/status/1967909083366953111,1967909083366953111,kahit si satanas matatakot sa mga pinaggagawa ng mga to
https://x.com/PhilstarNews/status/1967909083366953111,1967909083366953111,Mga Pu
https://x.com/PhilstarNews/status/1967909083366953111,1967909083366953111,
